InvoiceId	InvoiceDate	Street	City	State	Country	PostalCode	Total	CustomerId	CustomerLastName	TrackId	TrackName	UnitPrice	Quantity
116	2010-05-17 00:00:00	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9	8.91	32	Mitchell	269	Banditismo Por Uma Questa	0.99	1
116	2010-05-17 00:00:00	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9	8.91	32	Mitchell	275	Da Lama Ao Caos	0.99	1
116	2010-05-17 00:00:00	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9	8.91	32	Mitchell	281	Computadores Fazem Arte	0.99	1
116	2010-05-17 00:00:00	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9	8.91	32	Mitchell	287	Extra	0.99	1
116	2010-05-17 00:00:00	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9	8.91	32	Mitchell	293	Onde Você Mora?	0.99	1
116	2010-05-17 00:00:00	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9	8.91	32	Mitchell	299	Onde Você Mora?	0.99	1
117	2010-05-22 00:00:00	11, Place Bellecour	Lyon	NULL	France	69002	13.86	41	Dubois	308	Na Frente Da TV	0.99	1
117	2010-05-22 00:00:00	11, Place Bellecour	Lyon	NULL	France	69002	13.86	41	Dubois	317	Amor Demais	0.99	1
117	2010-05-22 00:00:00	11, Place Bellecour	Lyon	NULL	France	69002	13.86	41	Dubois	326	Tapa Aqui, Descobre Ali	0.99	1
117	2010-05-22 00:00:00	11, Place Bellecour	Lyon	NULL	France	69002	13.86	41	Dubois	335	My Love	0.99	1
117	2010-05-22 00:00:00	11, Place Bellecour	Lyon	NULL	France	69002	13.86	41	Dubois	344	Travelling Riverside Blues	0.99	1
117	2010-05-22 00:00:00	11, Place Bellecour	Lyon	NULL	France	69002	13.86	41	Dubois	353	Sam With The Showing Scalp Flat Top	0.99	1
117	2010-05-22 00:00:00	11, Place Bellecour	Lyon	NULL	France	69002	13.86	41	Dubois	362	Gavioes 2001	0.99	1
117	2010-05-22 00:00:00	11, Place Bellecour	Lyon	NULL	France	69002	13.86	41	Dubois	371	Morro Da Casa Verde 2001	0.99	1
117	2010-05-22 00:00:00	11, Place Bellecour	Lyon	NULL	France	69002	13.86	41	Dubois	380	Samba da Bençaco	0.99	1
117	2010-05-22 00:00:00	11, Place Bellecour	Lyon	NULL	France	69002	13.86	41	Dubois	389	Maria Fumaça	0.99	1
117	2010-05-22 00:00:00	11, Place Bellecour	Lyon	NULL	France	69002	13.86	41	Dubois	398	Only A Dream In Rio	0.99	1
117	2010-05-22 00:00:00	11, Place Bellecour	Lyon	NULL	France	69002	13.86	41	Dubois	407	Só Tinha De Ser Com Você	0.99	1
117	2010-05-22 00:00:00	11, Place Bellecour	Lyon	NULL	France	69002	13.86	41	Dubois	416	Whiskey In The Jar	0.99	1
117	2010-05-22 00:00:00	11, Place Bellecour	Lyon	NULL	France	69002	13.86	41	Dubois	425	It's A Hard Life	0.99	1
118	2010-05-30 00:00:00	421 Bourke Street	Sidney	NSW	Australia	2010	0.99	55	Taylor	439	Sure Know Something	0.99	1
119	2010-06-12 00:00:00	307 Macacha Güemes	Buenos Aires	NULL	Argentina	1106	1.98	56	Gutiérrez	440	Love Gun	0.99	1
119	2010-06-12 00:00:00	307 Macacha Güemes	Buenos Aires	NULL	Argentina	1106	1.98	56	Gutiérrez	441	Deuce	0.99	1
120	2010-06-12 00:00:00	12,Community Centre	Delhi	NULL	India	110017	1.98	58	Pareek	443	Shock Me	0.99	1
120	2010-06-12 00:00:00	12,Community Centre	Delhi	NULL	India	110017	1.98	58	Pareek	445	She	0.99	1
121	2010-06-13 00:00:00	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000	3.96	1	Gonçalves	447	Shout It Out Loud	0.99	1
121	2010-06-13 00:00:00	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000	3.96	1	Gonçalves	449	Calling Dr. Love	0.99	1
121	2010-06-13 00:00:00	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000	3.96	1	Gonçalves	451	Strutter	0.99	1
121	2010-06-13 00:00:00	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000	3.96	1	Gonçalves	453	Cold Gin	0.99	1
122	2010-06-14 00:00:00	Klanova 9/506	Prague	NULL	Czech Republic	14700	5.94	5	Wichterlová	457	De La Luz	0.99	1
122	2010-06-14 00:00:00	Klanova 9/506	Prague	NULL	Czech Republic	14700	5.94	5	Wichterlová	461	Surrender	0.99	1
122	2010-06-14 00:00:00	Klanova 9/506	Prague	NULL	Czech Republic	14700	5.94	5	Wichterlová	465	When Evening Falls	0.99	1
122	2010-06-14 00:00:00	Klanova 9/506	Prague	NULL	Czech Republic	14700	5.94	5	Wichterlová	469	Poprocks And Coke	0.99	1
122	2010-06-14 00:00:00	Klanova 9/506	Prague	NULL	Czech Republic	14700	5.94	5	Wichterlová	473	When I Come Around	0.99	1
122	2010-06-14 00:00:00	Klanova 9/506	Prague	NULL	Czech Republic	14700	5.94	5	Wichterlová	477	Brain Stew	0.99	1
123	2010-06-17 00:00:00	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200	8.91	11	Rocha	483	Redundant	0.99	1
123	2010-06-17 00:00:00	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200	8.91	11	Rocha	489	Into The Light	0.99	1
123	2010-06-17 00:00:00	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200	8.91	11	Rocha	495	Cry For Love	0.99	1
123	2010-06-17 00:00:00	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200	8.91	11	Rocha	501	Grito De Alerta	0.99	1
123	2010-06-17 00:00:00	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200	8.91	11	Rocha	507	Lindo Lago Do Amor	0.99	1
123	2010-06-17 00:00:00	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200	8.91	11	Rocha	513	Ponto De Interrogação	0.99	1
123	2010-06-17 00:00:00	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200	8.91	11	Rocha	519	Voce Nao Entende Nada - Cotidiano	0.99	1
123	2010-06-17 00:00:00	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200	8.91	11	Rocha	525	O Leaozinho	0.99	1
123	2010-06-17 00:00:00	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200	8.91	11	Rocha	531	Top Top	0.99	1
124	2010-06-22 00:00:00	541 Del Medio Avenue	Mountain View	CA	USA	94040-111	13.86	20	Miller	540	Posso Perder Minha Mulher, Minha Mãe, Desde Que Eu Tenha O Rock And Roll	0.99	1
124	2010-06-22 00:00:00	541 Del Medio Avenue	Mountain View	CA	USA	94040-111	13.86	20	Miller	549	You Fool No One	0.99	1
124	2010-06-22 00:00:00	541 Del Medio Avenue	Mountain View	CA	USA	94040-111	13.86	20	Miller	558	Viradouro	0.99	1
124	2010-06-22 00:00:00	541 Del Medio Avenue	Mountain View	CA	USA	94040-111	13.86	20	Miller	567	Tradição	0.99	1
124	2010-06-22 00:00:00	541 Del Medio Avenue	Mountain View	CA	USA	94040-111	13.86	20	Miller	576	Maria Maria	0.99	1
124	2010-06-22 00:00:00	541 Del Medio Avenue	Mountain View	CA	USA	94040-111	13.86	20	Miller	585	Entre E Ouça	0.99	1
124	2010-06-22 00:00:00	541 Del Medio Avenue	Mountain View	CA	USA	94040-111	13.86	20	Miller	594	Agora Que O Dia Acordou	0.99	1
124	2010-06-22 00:00:00	541 Del Medio Avenue	Mountain View	CA	USA	94040-111	13.86	20	Miller	603	Bye Bye Blackbird	0.99	1
124	2010-06-22 00:00:00	541 Del Medio Avenue	Mountain View	CA	USA	94040-111	13.86	20	Miller	612	Nefertiti	0.99	1
124	2010-06-22 00:00:00	541 Del Medio Avenue	Mountain View	CA	USA	94040-111	13.86	20	Miller	621	Going Down / Highway Star	0.99	1
124	2010-06-22 00:00:00	541 Del Medio Avenue	Mountain View	CA	USA	94040-111	13.86	20	Miller	630	Boogie Blues	0.99	1
124	2010-06-22 00:00:00	541 Del Medio Avenue	Mountain View	CA	USA	94040-111	13.86	20	Miller	639	Don't Take Your Love From Me	0.99	1
124	2010-06-22 00:00:00	541 Del Medio Avenue	Mountain View	CA	USA	94040-111	13.86	20	Miller	648	Onde Anda Você	0.99	1
124	2010-06-22 00:00:00	541 Del Medio Avenue	Mountain View	CA	USA	94040-111	13.86	20	Miller	657	Deixa	0.99	1
125	2010-06-30 00:00:00	Rua da Assunção 53	Lisbon	NULL	Portugal	NULL	0.99	34	Fernandes	671	As Rosas Não Falam (Beth Carvalho)	0.99	1
126	2010-07-13 00:00:00	Rua dos Campeões Europeus de Viena, 4350	Porto	NULL	Portugal	NULL	1.98	35	Sampaio	672	Wave (Os Cariocas)	0.99	1
126	2010-07-13 00:00:00	Rua dos Campeões Europeus de Viena, 4350	Porto	NULL	Portugal	NULL	1.98	35	Sampaio	673	Garota de Ipanema (Dick Farney)	0.99	1
127	2010-07-13 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	1.98	37	Zimmermann	675	Susie Q	0.99	1
127	2010-07-13 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	1.98	37	Zimmermann	677	Proud Mary	0.99	1
128	2010-07-14 00:00:00	4, Rue Milton	Paris	NULL	France	75009	3.96	39	Bernard	679	Lodi	0.99	1
128	2010-07-14 00:00:00	4, Rue Milton	Paris	NULL	France	75009	3.96	39	Bernard	681	Commotion	0.99	1
128	2010-07-14 00:00:00	4, Rue Milton	Paris	NULL	France	75009	3.96	39	Bernard	683	Fortunate Son	0.99	1
128	2010-07-14 00:00:00	4, Rue Milton	Paris	NULL	France	75009	3.96	39	Bernard	685	Who'll Stop The Rain	0.99	1
129	2010-07-15 00:00:00	68, Rue Jouvence	Dijon	NULL	France	21000	5.94	43	Mercier	689	Long As I Can See The Light	0.99	1
129	2010-07-15 00:00:00	68, Rue Jouvence	Dijon	NULL	France	21000	5.94	43	Mercier	693	Sweet Hitch-Hiker	0.99	1
129	2010-07-15 00:00:00	68, Rue Jouvence	Dijon	NULL	France	21000	5.94	43	Mercier	697	Born On The Bayou	0.99	1
129	2010-07-15 00:00:00	68, Rue Jouvence	Dijon	NULL	France	21000	5.94	43	Mercier	701	Night Time Is The Right Time	0.99	1
129	2010-07-15 00:00:00	68, Rue Jouvence	Dijon	NULL	France	21000	5.94	43	Mercier	705	The Midnight Special	0.99	1
129	2010-07-15 00:00:00	68, Rue Jouvence	Dijon	NULL	France	21000	5.94	43	Mercier	709	(Wish I Could) Hideaway	0.99	1
130	2010-07-18 00:00:00	Ordynacka 10	Warsaw	NULL	Poland	00-358	8.91	49	Wójcik	715	Gatas Extraordinárias	0.99	1
130	2010-07-18 00:00:00	Ordynacka 10	Warsaw	NULL	Poland	00-358	8.91	49	Wójcik	721	Você Passa, Eu Acho Graça (Ao Vivo)	0.99	1
130	2010-07-18 00:00:00	Ordynacka 10	Warsaw	NULL	Poland	00-358	8.91	49	Wójcik	727	Não Sei O Que Eu Quero Da Vida	0.99	1
130	2010-07-18 00:00:00	Ordynacka 10	Warsaw	NULL	Poland	00-358	8.91	49	Wójcik	733	E.C.T.	0.99	1
130	2010-07-18 00:00:00	Ordynacka 10	Warsaw	NULL	Poland	00-358	8.91	49	Wójcik	739	Eleanor Rigby	0.99	1
130	2010-07-18 00:00:00	Ordynacka 10	Warsaw	NULL	Poland	00-358	8.91	49	Wójcik	745	Comin' Home	0.99	1
130	2010-07-18 00:00:00	Ordynacka 10	Warsaw	NULL	Poland	00-358	8.91	49	Wójcik	751	Love Child	0.99	1
130	2010-07-18 00:00:00	Ordynacka 10	Warsaw	NULL	Poland	00-358	8.91	49	Wójcik	757	Flight Of The Rat	0.99	1
130	2010-07-18 00:00:00	Ordynacka 10	Warsaw	NULL	Poland	00-358	8.91	49	Wójcik	763	Strange Kind Of Woman	0.99	1
131	2010-07-23 00:00:00	12,Community Centre	Delhi	NULL	India	110017	13.86	58	Pareek	772	Black Night	0.99	1
131	2010-07-23 00:00:00	12,Community Centre	Delhi	NULL	India	110017	13.86	58	Pareek	781	Pictures Of Home	0.99	1
131	2010-07-23 00:00:00	12,Community Centre	Delhi	NULL	India	110017	13.86	58	Pareek	790	Cascades : I'm Not Your Lover	0.99	1
131	2010-07-23 00:00:00	12,Community Centre	Delhi	NULL	India	110017	13.86	58	Pareek	799	The Cut Runs Deep	0.99	1
131	2010-07-23 00:00:00	12,Community Centre	Delhi	NULL	India	110017	13.86	58	Pareek	808	Love Don't Mean a Thing	0.99	1
131	2010-07-23 00:00:00	12,Community Centre	Delhi	NULL	India	110017	13.86	58	Pareek	817	Lick It Up	0.99	1
131	2010-07-23 00:00:00	12,Community Centre	Delhi	NULL	India	110017	13.86	58	Pareek	826	Pour Some Sugar On Me	0.99	1
131	2010-07-23 00:00:00	12,Community Centre	Delhi	NULL	India	110017	13.86	58	Pareek	835	Action	0.99	1
131	2010-07-23 00:00:00	12,Community Centre	Delhi	NULL	India	110017	13.86	58	Pareek	844	Groovus Interruptus	0.99	1
131	2010-07-23 00:00:00	12,Community Centre	Delhi	NULL	India	110017	13.86	58	Pareek	853	Cigano	0.99	1
131	2010-07-23 00:00:00	12,Community Centre	Delhi	NULL	India	110017	13.86	58	Pareek	862	Acelerou	0.99	1
131	2010-07-23 00:00:00	12,Community Centre	Delhi	NULL	India	110017	13.86	58	Pareek	871	Azul	0.99	1
131	2010-07-23 00:00:00	12,Community Centre	Delhi	NULL	India	110017	13.86	58	Pareek	880	Dois Pra Lá, Dois Pra Cá	0.99	1
131	2010-07-23 00:00:00	12,Community Centre	Delhi	NULL	India	110017	13.86	58	Pareek	889	Maria Rosa	0.99	1
132	2010-07-31 00:00:00	Qe 7 Bloco G	Brasília	DF	Brazil	71020-677	0.99	13	Ramos	903	Lay Down Sally	0.99	1
133	2010-08-13 00:00:00	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7	1.98	14	Philips	904	Knockin On Heavens Door	0.99	1
133	2010-08-13 00:00:00	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7	1.98	14	Philips	905	Wonderful Tonight	0.99	1
134	2010-08-13 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	1.98	16	Harris	907	Promises	0.99	1
134	2010-08-13 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	1.98	16	Harris	909	Signe	0.99	1
135	2010-08-14 00:00:00	627 Broadway	New York	NY	USA	10012-2612	3.96	18	Brooks	911	Hey Hey	0.99	1
135	2010-08-14 00:00:00	627 Broadway	New York	NY	USA	10012-2612	3.96	18	Brooks	913	Lonely Stranger	0.99	1
135	2010-08-14 00:00:00	627 Broadway	New York	NY	USA	10012-2612	3.96	18	Brooks	915	Layla	0.99	1
135	2010-08-14 00:00:00	627 Broadway	New York	NY	USA	10012-2612	3.96	18	Brooks	917	Walkin' Blues	0.99	1
136	2010-08-15 00:00:00	120 S Orange Ave	Orlando	FL	USA	32801	5.94	22	Leacock	921	Old Love	0.99	1
136	2010-08-15 00:00:00	120 S Orange Ave	Orlando	FL	USA	32801	5.94	22	Leacock	925	Last Cup Of Sorrow	0.99	1
136	2010-08-15 00:00:00	120 S Orange Ave	Orlando	FL	USA	32801	5.94	22	Leacock	929	Ashes To Ashes	0.99	1
136	2010-08-15 00:00:00	120 S Orange Ave	Orlando	FL	USA	32801	5.94	22	Leacock	933	Home Sick Home	0.99	1
136	2010-08-15 00:00:00	120 S Orange Ave	Orlando	FL	USA	32801	5.94	22	Leacock	937	Midlife Crisis	0.99	1
136	2010-08-15 00:00:00	120 S Orange Ave	Orlando	FL	USA	32801	5.94	22	Leacock	941	Malpractice	0.99	1
137	2010-08-18 00:00:00	302 S 700 E	Salt Lake City	UT	USA	84102	8.91	28	Barnett	947	Midnight Cowboy	0.99	1
137	2010-08-18 00:00:00	302 S 700 E	Salt Lake City	UT	USA	84102	8.91	28	Barnett	953	Star A.D.	0.99	1
137	2010-08-18 00:00:00	302 S 700 E	Salt Lake City	UT	USA	84102	8.91	28	Barnett	959	King For A Day	0.99	1
137	2010-08-18 00:00:00	302 S 700 E	Salt Lake City	UT	USA	84102	8.91	28	Barnett	965	Epic	0.99	1
137	2010-08-18 00:00:00	302 S 700 E	Salt Lake City	UT	USA	84102	8.91	28	Barnett	971	The Morning After	0.99	1
137	2010-08-18 00:00:00	302 S 700 E	Salt Lake City	UT	USA	84102	8.91	28	Barnett	977	Xote Dos Milagres	0.99	1
137	2010-08-18 00:00:00	302 S 700 E	Salt Lake City	UT	USA	84102	8.91	28	Barnett	983	Principiando/Decolagem	0.99	1
137	2010-08-18 00:00:00	302 S 700 E	Salt Lake City	UT	USA	84102	8.91	28	Barnett	989	In Your Honor	0.99	1
137	2010-08-18 00:00:00	302 S 700 E	Salt Lake City	UT	USA	84102	8.91	28	Barnett	995	Free Me	0.99	1
138	2010-08-23 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	13.86	37	Zimmermann	1004	Over And Out	0.99	1
138	2010-08-23 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	13.86	37	Zimmermann	1013	Disenchanted Lullaby	0.99	1
138	2010-08-23 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	13.86	37	Zimmermann	1022	Hey, Johnny Park!	0.99	1
138	2010-08-23 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	13.86	37	Zimmermann	1031	Walking After You	0.99	1
138	2010-08-23 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	13.86	37	Zimmermann	1040	Summer Love	0.99	1
138	2010-08-23 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	13.86	37	Zimmermann	1049	Come Fly With Me	0.99	1
138	2010-08-23 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	13.86	37	Zimmermann	1058	Nervosa	0.99	1
138	2010-08-23 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	13.86	37	Zimmermann	1067	Meu Guarda-Chuva	0.99	1
138	2010-08-23 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	13.86	37	Zimmermann	1076	Juazeiro	0.99	1
138	2010-08-23 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	13.86	37	Zimmermann	1085	Lamento Sertanejo	0.99	1
138	2010-08-23 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	13.86	37	Zimmermann	1094	Estrela (Live)	0.99	1
138	2010-08-23 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	13.86	37	Zimmermann	1103	Lamento De Carnaval	0.99	1
138	2010-08-23 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	13.86	37	Zimmermann	1112	Beira Mar	0.99	1
138	2010-08-23 00:00:00	Berger Straße 10	Frankfurt	NULL	Germany	60316	13.86	37	Zimmermann	1121	Straight Out Of Line	0.99	1
139	2010-08-31 00:00:00	Celsiusg. 9	Stockholm	NULL	Sweden	11230	0.99	51	Johansson	1135	Holiday	0.99	1
140	2010-09-13 00:00:00	202 Hoxton Street	London	NULL	United Kingdom	N1 5LH	1.98	52	Jones	1136	Boulevard Of Broken Dreams	0.99	1
140	2010-09-13 00:00:00	202 Hoxton Street	London	NULL	United Kingdom	N1 5LH	1.98	52	Jones	1137	Are We The Waiting	0.99	1
141	2010-09-13 00:00:00	110 Raeburn Pl	Edinburgh 	NULL	United Kingdom	EH4 1HH	1.98	54	Murray	1139	Give Me Novacaine	0.99	1
141	2010-09-13 00:00:00	110 Raeburn Pl	Edinburgh 	NULL	United Kingdom	EH4 1HH	1.98	54	Murray	1141	Extraordinary Girl	0.99	1
142	2010-09-14 00:00:00	307 Macacha Güemes	Buenos Aires	NULL	Argentina	1106	3.96	56	Gutiérrez	1143	Wake Me Up When September Ends	0.99	1
142	2010-09-14 00:00:00	307 Macacha Güemes	Buenos Aires	NULL	Argentina	1106	3.96	56	Gutiérrez	1145	Whatsername	0.99	1
142	2010-09-14 00:00:00	307 Macacha Güemes	Buenos Aires	NULL	Argentina	1106	3.96	56	Gutiérrez	1147	It's So Easy	0.99	1
142	2010-09-14 00:00:00	307 Macacha Güemes	Buenos Aires	NULL	Argentina	1106	3.96	56	Gutiérrez	1149	Out Ta Get Me	0.99	1
143	2010-09-15 00:00:00	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000	5.94	1	Gonçalves	1153	Think About You	0.99	1
143	2010-09-15 00:00:00	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000	5.94	1	Gonçalves	1157	Rocket Queen	0.99	1
143	2010-09-15 00:00:00	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000	5.94	1	Gonçalves	1161	Don't Cry (Original)	0.99	1
143	2010-09-15 00:00:00	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000	5.94	1	Gonçalves	1165	Back off Bitch	0.99	1
143	2010-09-15 00:00:00	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000	5.94	1	Gonçalves	1169	Garden of Eden	0.99	1
143	2010-09-15 00:00:00	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000	5.94	1	Gonçalves	1173	Coma	0.99	1
144	2010-09-18 00:00:00	Rotenturmstraße 4, 1010 Innere Stadt	Vienne	NULL	Austria	1010	8.91	7	Gruber	1179	Shotgun Blues	0.99	1
144	2010-09-18 00:00:00	Rotenturmstraße 4, 1010 Innere Stadt	Vienne	NULL	Austria	1010	8.91	7	Gruber	1185	You Could Be Mine	0.99	1
144	2010-09-18 00:00:00	Rotenturmstraße 4, 1010 Innere Stadt	Vienne	NULL	Austria	1010	8.91	7	Gruber	1191	Deep Waters	0.99	1
144	2010-09-18 00:00:00	Rotenturmstraße 4, 1010 Innere Stadt	Vienne	NULL	Austria	1010	8.91	7	Gruber	1197	Thinking 'Bout Tomorrow	0.99	1
144	2010-09-18 00:00:00	Rotenturmstraße 4, 1010 Innere Stadt	Vienne	NULL	Austria	1010	8.91	7	Gruber	1203	Brighter Than a Thousand Suns	0.99	1
144	2010-09-18 00:00:00	Rotenturmstraße 4, 1010 Innere Stadt	Vienne	NULL	Austria	1010	8.91	7	Gruber	1209	Lord of Light	0.99	1
144	2010-09-18 00:00:00	Rotenturmstraße 4, 1010 Innere Stadt	Vienne	NULL	Austria	1010	8.91	7	Gruber	1215	Transylvania	0.99	1
144	2010-09-18 00:00:00	Rotenturmstraße 4, 1010 Innere Stadt	Vienne	NULL	Austria	1010	8.91	7	Gruber	1221	2 Minutes To Midnight	0.99	1
144	2010-09-18 00:00:00	Rotenturmstraße 4, 1010 Innere Stadt	Vienne	NULL	Austria	1010	8.91	7	Gruber	1227	Wasting Love	0.99	1
145	2010-09-23 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	13.86	16	Harris	1236	Ghost Of The Navigator	0.99	1
145	2010-09-23 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	13.86	16	Harris	1245	Wildest Dreams	0.99	1
145	2010-09-23 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	13.86	16	Harris	1254	Age Of Innocence	0.99	1
145	2010-09-23 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	13.86	16	Harris	1263	Chains Of Misery	0.99	1
145	2010-09-23 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	13.86	16	Harris	1272	05 - Phantom of the Opera	0.99	1
145	2010-09-23 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	13.86	16	Harris	1281	Genghis Khan	0.99	1
145	2010-09-23 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	13.86	16	Harris	1290	The Trooper	0.99	1
145	2010-09-23 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	13.86	16	Harris	1299	Running Free	0.99	1
145	2010-09-23 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	13.86	16	Harris	1308	From Here To Eternity	0.99	1
145	2010-09-23 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	13.86	16	Harris	1317	Heaven Can Wait	0.99	1
145	2010-09-23 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	13.86	16	Harris	1326	Holy Smoke	0.99	1
145	2010-09-23 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	13.86	16	Harris	1335	Where Eagles Dare	0.99	1
145	2010-09-23 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	13.86	16	Harris	1344	Aces High	0.99	1
145	2010-09-23 00:00:00	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351	13.86	16	Harris	1353	The Wicker Man	0.99	1
146	2010-10-01 00:00:00	230 Elgin Street	Ottawa	ON	Canada	K2P 1L7	0.99	30	Francis	1367	The Number Of The Beast	0.99	1
147	2010-10-14 00:00:00	194A Chain Lake Drive	Halifax	NS	Canada	B3S 1C5	1.98	31	Silk	1368	Hallowed Be Thy Name	0.99	1
147	2010-10-14 00:00:00	194A Chain Lake Drive	Halifax	NS	Canada	B3S 1C5	1.98	31	Silk	1369	Sanctuary	0.99	1
148	2010-10-14 00:00:00	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6	1.98	33	Sullivan	1371	Moonchild	0.99	1
148	2010-10-14 00:00:00	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6	1.98	33	Sullivan	1373	Can I Play With Madness	0.99	1
149	2010-10-15 00:00:00	Rua dos Campeões Europeus de Viena, 4350	Porto	NULL	Portugal	NULL	3.96	35	Sampaio	1375	Seventh Son of a Seventh Son	0.99	1
149	2010-10-15 00:00:00	Rua dos Campeões Europeus de Viena, 4350	Porto	NULL	Portugal	NULL	3.96	35	Sampaio	1377	The Clairvoyant	0.99	1
149	2010-10-15 00:00:00	Rua dos Campeões Europeus de Viena, 4350	Porto	NULL	Portugal	NULL	3.96	35	Sampaio	1379	Caught Somewhere in Time	0.99	1
149	2010-10-15 00:00:00	Rua dos Campeões Europeus de Viena, 4350	Porto	NULL	Portugal	NULL	3.96	35	Sampaio	1381	Sea of Madness	0.99	1
150	2010-10-16 00:00:00	4, Rue Milton	Paris	NULL	France	75009	5.94	39	Bernard	1385	De Ja Vu	0.99	1
150	2010-10-16 00:00:00	4, Rue Milton	Paris	NULL	France	75009	5.94	39	Bernard	1389	Gangland	0.99	1
150	2010-10-16 00:00:00	4, Rue Milton	Paris	NULL	France	75009	5.94	39	Bernard	1393	The Number Of The Beast	0.99	1
150	2010-10-16 00:00:00	4, Rue Milton	Paris	NULL	France	75009	5.94	39	Bernard	1397	Man On The Edge	0.99	1
150	2010-10-16 00:00:00	4, Rue Milton	Paris	NULL	France	75009	5.94	39	Bernard	1401	Judgement Of Heaven	0.99	1
150	2010-10-16 00:00:00	4, Rue Milton	Paris	NULL	France	75009	5.94	39	Bernard	1405	The Unbeliever	0.99	1
151	2010-10-19 00:00:00	Erzsébet krt. 58.	Budapest	NULL	Hungary	H-1073	8.91	45	Kovács	1411	The Educated Fool	0.99	1
151	2010-10-19 00:00:00	Erzsébet krt. 58.	Budapest	NULL	Hungary	H-1073	8.91	45	Kovács	1417	Out Of Sight	0.99	1
151	2010-10-19 00:00:00	Erzsébet krt. 58.	Budapest	NULL	Hungary	H-1073	8.91	45	Kovács	1423	Get Up (I Feel Like Being A) Sex Machine	0.99	1
